Cell_lines,CIDs,IC50,Average_IC50,Tissue,logIC50,tissue_cell
MDAMB361,CIDs03081361,"[0.04448, 0.2037, 0.2054, 0.2557, 0.2691, 0.2723, 0.2751, 0.2806, 0.2808, 0.2938, 0.3008, 0.3063, 0.3113, 0.3255, 0.3337, 0.3349, 0.3353, 0.3628, 0.3724, 0.379, 0.3852, 0.3857, 0.4092, 0.4135, 0.6437, 1.01, 1.07, 2.102, 4.265, 5.107, 5.123]",0.8599100000000001,breast,0.06554700055729039,breast_MDAMB361
MDAMB361,CIDs10126189,"[0.2447, 0.245, 0.2782, 0.2895, 0.2962, 0.3012, 0.3068, 0.5408, 0.7235, 1.037, 5.075]",0.8489,breast,0.07114346641808933,breast_MDAMB361
MDAMB361,CIDs11152667,"[0.05179, 0.05796, 0.05844, 0.05876, 0.05949, 0.05969, 0.05999, 0.06032, 0.06035, 0.0604, 0.06042, 0.06148, 0.06169, 0.06222, 0.06317, 0.06331, 0.06384, 0.06444, 0.06508, 0.06603, 0.06728, 0.06736, 0.06806, 0.06862, 0.07113, 0.0715, 0.07168, 0.07223, 0.07303, 0.07551, 0.07588, 0.07633, 0.07642, 0.07713, 0.08497, 0.08614, 0.09674]",0.06754,breast,1.1704389437006073,breast_MDAMB361
MDAMB361,CIDs11167602,"[0.05327, 0.05944, 0.2078, 0.6096]",0.23253000000000001,breast,0.633521008391406,breast_MDAMB361
MDAMB361,CIDs11375205,"[0.05579, 0.06471, 0.08191, 0.0962, 0.09755, 0.1105, 0.1146, 0.1264, 0.1286, 0.1316, 0.1469, 0.156, 0.1586, 0.1649, 0.1677, 0.1747, 0.1826, 0.1863, 0.1899, 0.194, 0.1964, 0.2046, 0.2135, 0.2145, 0.2161, 0.217, 0.2248, 0.2702, 0.2731, 0.2822, 0.3, 0.3013, 0.3111, 0.3761, 0.4879, 0.6705, 0.6842, 0.8615, 1.133, 8.797]",0.47411000000000003,breast,0.3241208843793819,breast_MDAMB361
MDAMB361,CIDs11494412,"[0.2729, 0.2918, 0.3099, 0.3225, 0.3274, 0.3386, 0.3475, 0.3589, 0.3918, 0.5054]",0.34667,breast,0.4600837395324786,breast_MDAMB361
MDAMB361,CIDs11520894,"[0.0004985, 0.00113, 0.002551, 0.002687, 0.004245, 0.004353, 0.004654, 0.004835, 0.005173, 0.005362, 0.1417]",0.01611,breast,1.7929044595807822,breast_MDAMB361
MDAMB361,CIDs11556711,"[0.004734, 0.005427, 0.005693, 0.007097, 0.0078, 0.00789, 0.008309, 0.01173, 0.01187, 0.01522, 0.1969]",0.0257,breast,1.5900668766687054,breast_MDAMB361
MDAMB361,CIDs11597571,"[0.2963, 0.3053, 0.3149, 0.3184, 0.3371, 0.3779, 0.5916]",0.36307,breast,0.4400096347905504,breast_MDAMB361
MDAMB361,CIDs11625818,"[0.008805, 0.01014, 0.0392, 3.853]",0.9777899999999999,breast,0.009754408642061459,breast_MDAMB361
MDAMB361,CIDs11656518,"[0.2103, 0.2135, 0.2316, 0.2379, 0.2746, 0.2761, 0.3095, 3.157]",0.6138100000000001,breast,0.2119660404570768,breast_MDAMB361
MDAMB361,CIDs11717001,"[0.29, 1.342]",0.816,breast,0.08830984124613889,breast_MDAMB361
MDAMB361,CIDs11955716,"[0.0849, 0.09026, 0.09144, 0.09622, 0.09682, 0.0986, 0.103, 0.1032, 0.1064, 0.115]",0.09858,breast,1.0062111861812946,breast_MDAMB361
MDAMB361,CIDs16659841,"[0.1355, 0.2027, 0.2239, 0.2599, 0.2877, 0.2981, 0.3026, 0.3132, 0.3309, 0.3446, 0.3541, 0.3851, 0.4383, 0.512, 0.5869, 0.8639, 0.87, 1.162, 1.308, 1.474, 1.515, 1.855, 3.309, 76.24]",3.89885,breast,-0.5909365269485881,breast_MDAMB361
MDAMB361,CIDs16719221,"[0.02521, 0.041, 0.04584, 0.04778, 0.05893, 0.1198, 0.2119, 0.2144]",0.09561,breast,1.019496681806605,breast_MDAMB361
MDAMB361,CIDs16720766,"[0.03064, 0.0311, 0.03115, 0.03232, 0.03323, 0.0343, 0.03578, 0.03588, 0.03621, 0.03806, 0.03814]",0.034260000000000006,breast,1.4652126413705082,breast_MDAMB361
MDAMB361,CIDs17754438,"[0.01794, 0.06356, 0.07775, 0.101, 0.2074, 6.539, 10.5]",2.50095,breast,-0.3981050092270405,breast_MDAMB361
MDAMB361,CIDs23725625,"[0.01868, 0.02568, 0.02973, 0.0452, 0.05265, 0.05383, 0.05676, 0.0585, 0.07038, 0.07259, 0.08115, 0.08694, 0.09357, 0.1717, 0.2644, 0.3337, 0.8974, 1.294, 1.615]",0.2801,breast,0.5526868911764318,breast_MDAMB361
MDAMB361,CIDs24856436,"[0.1766, 0.2043, 0.2143, 0.2193, 0.2379, 0.2389, 0.2445, 0.2517, 0.2524, 0.2656, 0.2908]",0.23603000000000002,breast,0.6270327936128451,breast_MDAMB361
MDAMB361,CIDs24964624,"[0.08514, 0.09204, 0.09251, 0.09261, 0.09272, 0.09503, 0.1019, 0.1037, 0.1052, 0.1071, 0.1109, 0.1113, 0.1122, 0.1141, 0.1179, 0.1234, 0.1236, 0.137, 0.1384]",0.10825,breast,0.9655720949745972,breast_MDAMB361
MDAMB361,CIDs24978538,"[0.2087, 0.2969, 0.302, 0.3104, 0.311, 0.326, 0.3969, 0.5614, 1.435]",0.46092,breast,0.336374446787199,breast_MDAMB361
MDAMB361,CIDs25033539,"[0.1082, 0.1111, 0.1123, 0.1155, 0.1202, 0.1218, 0.1225, 0.1305, 0.1336]",0.11952,breast,0.9225594155286764,breast_MDAMB361
MDAMB361,CIDs25194865,"[0.03683, 0.04309, 0.04439, 0.04783, 0.0585, 0.0595, 0.06289, 0.06356, 0.08759, 0.09765]",0.06018,breast,1.2205478165959385,breast_MDAMB361
MDAMB361,CIDs45375953,"[0.2935, 0.2984, 0.3126, 0.3384, 0.342, 0.452, 0.5166, 0.5548, 0.829, 2.064]",0.60013,breast,0.221754662670995,breast_MDAMB361
MDAMB361,CIDs46244453,"[1.073, 1.096, 1.25]",1.1396700000000002,breast,-0.05677911631339552,breast_MDAMB361
MDAMB361,CIDs46930996,"[0.2757, 0.2868, 0.2887, 0.2951, 0.3035, 0.3082, 0.3283, 0.3579, 0.3674, 0.4122, 0.4343]",0.33255,breast,0.4781430478298306,breast_MDAMB361
MDAMB361,CIDs49800198,"[0.007902, 0.007948, 1.453]",0.48962,breast,0.3101408504371786,breast_MDAMB361
MDAMB361,CIDs49867930,"[0.02357, 0.06317, 0.1379, 0.7176]",0.23556,breast,0.627898454352369,breast_MDAMB361
MDAMB361,CIDs51039095,"[0.04723, 0.0615, 0.06762, 0.08114, 0.08374, 0.08761, 0.1365, 0.1458, 0.1631, 0.1698, 0.2059, 0.2385, 0.2507, 0.2508, 0.2555, 0.2618, 0.2694, 0.2828, 0.2865, 0.3154, 0.3376, 0.4021, 1.317, 1.589, 1.594, 3.135, 5.618, 298.3]",11.28407,breast,-1.0524657716094754,breast_MDAMB361
MDAMB361,CIDs70685869,"[0.1854, 0.2333]",0.20935,breast,0.6791270347727507,breast_MDAMB361
MDAMB415,CIDs00002719,"[2.471, 5.83]",4.1505,breast,-0.6181004181966332,breast_MDAMB415
MDAMB415,CIDs00003461,[0.002045],0.0020399999999999997,breast,2.6903698325741012,breast_MDAMB415
MDAMB415,CIDs00005376,"[0.2049, 0.3709, 0.4375, 18.74]",4.93832,breast,-0.6935792285143806,breast_MDAMB415
MDAMB415,CIDs00104741,"[0.01218, 0.01352, 0.1699, 0.7965]",0.24802,breast,0.6055132968374152,breast_MDAMB415
MDAMB415,CIDs00123631,"[0.1032, 0.3136]",0.2084,breast,0.6811022853725132,breast_MDAMB415
MDAMB415,CIDs06442177,"[2.535e-05, 3.761e-05]",2.9999999999999997e-05,breast,4.5228787452803365,breast_MDAMB415
MDAMB415,CIDs11152667,[0.3657],0.3657,breast,0.4368750396619556,breast_MDAMB415
MDAMB415,CIDs11375205,"[0.188, 0.3355, 0.9919]",0.50513,breast,0.2965968376892859,breast_MDAMB415
MDAMB415,CIDs17755052,"[0.9962, 2.041, 2.445, 2.534, 2.635, 6.6, 10.04, 11.56, 16.16, 150.9]",20.59112,breast,-1.3136799695704842,breast_MDAMB415
MDAMB415,CIDs24964624,"[0.1788, 0.1891, 0.2157, 0.2306, 0.2386, 0.2454, 0.277, 0.2938, 0.2984, 0.3245]",0.24919000000000002,breast,0.6034693899099751,breast_MDAMB415
MDAMB415,CIDs25227436,"[0.001604, 0.002205, 0.004194, 0.01195, 0.01273, 0.01286, 0.01378, 0.01399, 0.01418, 0.01418, 0.01423, 0.01524]",0.01093,breast,1.9613798380502967,breast_MDAMB415
MDAMB415,CIDs46244453,"[1.086, 1.088, 1.153, 27.06]",7.59675,breast,-0.8806278345249944,breast_MDAMB415
MDAMB415,CIDs49800198,"[0.02256, 0.02867, 0.03417]",0.02847,breast,1.5456125328530448,breast_MDAMB415
MDAMB415,CIDs56946894,"[0.01161, 0.01171, 0.01789]",0.01374,breast,1.8620132672764684,breast_MDAMB415
MDAMB415,CIDs70685869,"[0.151, 0.1817]",0.16635,breast,0.7789771947951587,breast_MDAMB415
MDAMB436,CIDs00003461,[0.001548],0.00155,breast,2.8096683018297086,breast_MDAMB436
MDAMB436,CIDs00104741,"[0.08596, 0.2639]",0.17493,breast,0.7571357038592932,breast_MDAMB436
MDAMB436,CIDs00123631,"[0.1303, 0.8725, 2.16]",1.05427,breast,-0.02295184853655708,breast_MDAMB436
MDAMB436,CIDs06442177,[0.004022],0.00402,breast,2.3957739469155297,breast_MDAMB436
MDAMB436,CIDs10163178,"[0.0004117, 0.002989, 0.004638, 0.006543, 0.007095, 0.00824, 0.01292, 0.0628]",0.0132,breast,1.8794260687941504,breast_MDAMB436
MDAMB436,CIDs11152667,[0.1682],0.1682,breast,0.7741740085381067,breast_MDAMB436
MDAMB436,CIDs11375205,"[0.1706, 0.2137, 0.2224, 0.2277, 0.2618, 0.282, 0.3426, 0.7878, 1.174]",0.40918000000000004,breast,0.3880856019928933,breast_MDAMB436
MDAMB436,CIDs23725625,"[0.02885, 0.03534, 0.03817, 0.03824, 0.03849, 0.04122, 0.04959, 0.06719]",0.04214,breast,1.3753054687279187,breast_MDAMB436
MDAMB436,CIDs46224759,"[0.004307, 0.02129]",0.0128,breast,1.8927900303521317,breast_MDAMB436
MDAMB436,CIDs49800198,"[0.01277, 0.01297, 0.01421]",0.013319999999999999,breast,1.8754957751657173,breast_MDAMB436
MDAMB436,CIDs49846579,"[1.057, 1.228, 1.605, 9.06]",3.2375,breast,-0.5102097770893083,breast_MDAMB436
MDAMB436,CIDs56946894,"[0.007841, 0.00985, 0.01207]",0.00992,breast,2.003488327845821,breast_MDAMB436
MDAMB436,CIDs58423153,"[0.05526, 0.06722, 0.06898, 0.08299, 0.1362, 0.1486]",0.09321,breast,1.0305374920253632,breast_MDAMB436
MDAMB436,CIDs67161792,"[0.2268, 0.2323, 0.2328, 0.2398, 0.2621, 0.2652, 0.2657, 0.2914]",0.25201,breast,0.5985822256523774,breast_MDAMB436
MDAMB436,CIDs67970189,"[0.001022, 0.001069, 0.002154, 0.002231, 0.002625, 0.003349, 0.004206, 0.004833]",0.0026899999999999997,breast,2.5702477199975915,breast_MDAMB436
MDAMB436,CIDs70685869,"[0.2805, 2.745]",1.51275,breast,-0.1797671616044655,breast_MDAMB436
MDAMB436,CIDs73294313,"[0.2935, 0.2982, 0.3234, 0.325, 0.3334]",0.3147,breast,0.5021032570867797,breast_MDAMB436
MDAMB436,CIDs74767926,"[0.03347, 0.09391, 0.1773, 0.5528]",0.21436999999999998,breast,0.6688359920486445,breast_MDAMB436
MDAMB453,CIDs00002719,"[0.2638, 0.2868, 1.184]",0.5782,breast,0.2379219126653609,breast_MDAMB453
MDAMB453,CIDs00003461,[0.006977],0.00698,breast,2.156144577376839,breast_MDAMB453
MDAMB453,CIDs00104741,"[1.007, 15.49, 652.2]",222.899,breast,-2.3481081200932654,breast_MDAMB453
MDAMB453,CIDs00123631,"[0.2907, 0.7527, 1.482, 20.62]",5.78635,breast,-0.7624046993554233,breast_MDAMB453
MDAMB453,CIDs06442177,"[3.439e-05, 4.339e-05]",4e-05,breast,4.3979400086720375,breast_MDAMB453
MDAMB453,CIDs10163178,"[0.008673, 0.01534, 0.01677, 0.01855, 0.02143, 0.02413, 0.02527, 0.05658]",0.02334,breast,1.6318991482906486,breast_MDAMB453
MDAMB453,CIDs11152667,[0.1064],0.1064,breast,0.9730583720409708,breast_MDAMB453
MDAMB453,CIDs11375205,"[0.2453, 0.2506, 0.2632, 0.2675, 0.2683, 0.2696, 0.2799, 0.2819, 0.2903, 0.4246, 1.031, 2.106, 9.688]",1.20509,breast,-0.08101948263186813,breast_MDAMB453
MDAMB453,CIDs23725625,"[1.078, 1.093, 1.269, 1.345, 1.603, 2.618]",1.501,breast,-0.17638069224327035,breast_MDAMB453
MDAMB453,CIDs46224759,"[0.02007, 0.02995, 0.1913, 0.2867, 0.2869]",0.16297999999999999,breast,0.7878656865319829,breast_MDAMB453
MDAMB453,CIDs56946894,"[0.01646, 0.01666, 0.01755]",0.016890000000000002,breast,1.7723703504289914,breast_MDAMB453
MDAMB453,CIDs58423153,"[0.02704, 0.2094, 0.2652, 0.3195, 0.703, 0.7719]",0.38266999999999995,breast,0.41717558362120616,breast_MDAMB453
MDAMB453,CIDs67161792,"[0.1661, 0.1725, 0.1731, 0.1751, 0.1811, 0.1926, 0.2067]",0.18103,breast,0.7422494485847452,breast_MDAMB453
MDAMB453,CIDs67970189,"[0.01013, 0.01039, 0.01145, 0.01446, 0.01453, 0.01612, 0.01696]",0.013430000000000001,breast,1.8719239873312843,breast_MDAMB453
MDAMB453,CIDs70685869,[1.501],1.501,breast,-0.17638069224327035,breast_MDAMB453
MDAMB453,CIDs73294313,"[0.2629, 0.2631, 0.2763, 0.2779]",0.27005,breast,0.5685558183827877,breast_MDAMB453
MDAMB453,CIDs74767926,"[0.1957, 0.1965, 0.2177, 0.2417, 0.2561, 0.339, 0.4562]",0.27184,breast,0.5656866384750295,breast_MDAMB453
MDAMB453,CIDs76317450,[0.04508],0.04508,breast,1.3460160926259308,breast_MDAMB453
MDAMB468,CIDs00002719,"[3.299, 8.481]",5.89,breast,-0.7701152947871016,breast_MDAMB468
MDAMB468,CIDs00003461,[0.001975],0.00198,breast,2.703334809738469,breast_MDAMB468
MDAMB468,CIDs00005376,"[0.2627, 1.11]",0.68635,breast,0.1634543619819403,breast_MDAMB468
MDAMB468,CIDs00104741,"[0.08719, 0.5121]",0.29964,breast,0.5234002116010273,breast_MDAMB468
MDAMB468,CIDs00123631,"[0.01344, 0.02092, 0.06098, 0.06635]",0.04042,breast,1.3934036908207148,breast_MDAMB468
MDAMB468,CIDs10163178,"[0.006513, 0.01962, 0.02197, 0.02246, 0.02686, 0.04407, 0.0554]",0.028130000000000002,breast,1.550830267834799,breast_MDAMB468
MDAMB468,CIDs11152667,[0.2528],0.2528,breast,0.5972229303896526,breast_MDAMB468
MDAMB468,CIDs11375205,"[0.03193, 0.03287, 0.03374, 0.04547, 0.048, 0.05252, 0.05292, 0.06382, 0.07605, 0.09803, 0.1177, 0.1573, 0.1973]",0.07751,breast,1.1106422631110686,breast_MDAMB468
MDAMB468,CIDs23725625,"[10.44, 13.77, 15.54, 25.95, 28.89, 52.83, 151.4]",42.68857,breast,-1.6303116068650627,breast_MDAMB468
MDAMB468,CIDs46224759,"[0.01851, 0.0349, 0.09843, 1.596]",0.43696,breast,0.3595583172043419,breast_MDAMB468
MDAMB468,CIDs49846579,"[1.085, 1.357]",1.2209999999999999,breast,-0.08671566394488242,breast_MDAMB468
MDAMB468,CIDs56946894,[0.02097],0.02097,breast,1.6784015695346561,breast_MDAMB468
MDAMB468,CIDs58423153,"[0.02769, 0.1412, 0.1945, 0.3865]",0.18747,breast,0.7270682206129293,breast_MDAMB468
MDAMB468,CIDs67161792,"[0.3275, 0.3307, 0.4964, 0.4984, 0.5044, 0.5188, 0.5457, 0.7023]",0.49053,breast,0.3093344267426707,breast_MDAMB468
MDAMB468,CIDs67970189,"[0.03289, 0.03421, 0.0344, 0.03619, 0.05247, 0.05256, 0.05882]",0.04308,breast,1.3657243053740558,breast_MDAMB468
MDAMB468,CIDs70685869,"[0.4491, 0.5624]",0.50575,breast,0.2960641085571577,breast_MDAMB468
MDAMB468,CIDs73294313,"[0.2335, 0.2423, 0.2975, 0.3799, 0.4293, 21.75]",3.88875,breast,-0.5898100241167598,breast_MDAMB468
MDAMB468,CIDs74767926,"[0.02951, 0.04046, 0.08417, 0.08992, 0.09377, 0.09559]",0.07224,breast,1.1412222626945507,breast_MDAMB468
MDAMB468,CIDs76317450,[0.04858],0.04858,breast,1.3135424895308885,breast_MDAMB468
MFM223,CIDs10127622,"[0.004089, 0.005325, 0.005688, 0.0512, 0.05674, 0.06078, 0.115, 0.2349, 1.02, 1.093, 1.484]",0.37551999999999996,breast,0.4253669277454827,breast_MFM223
MFM223,CIDs10163178,"[0.002276, 0.005, 0.01904, 0.03854]",0.01621,breast,1.7902169851514853,breast_MFM223
MFM223,CIDs11375205,"[0.02779, 0.09578, 0.09709, 0.1192, 0.2087, 0.262, 4.057]",0.6953699999999999,breast,0.15778404979814625,breast_MFM223
MFM223,CIDs23725625,"[0.02207, 0.1335, 0.1866, 0.5982, 1.968, 6.262]",1.52839,breast,-0.1842341875095493,breast_MFM223
MFM223,CIDs46224759,"[0.04543, 0.06271, 0.06916, 0.3142, 0.4891]",0.19612000000000002,breast,0.7074781154258594,breast_MFM223
MFM223,CIDs46244453,"[0.334, 0.3368, 0.3817, 0.5338, 0.8941, 3.131, 4.191]",1.40034,breast,-0.14623349439008915,breast_MFM223
MFM223,CIDs49800198,[0.07032],0.07032000000000001,breast,1.1529211379342843,breast_MFM223
MFM223,CIDs58423153,"[0.001722, 0.005376, 0.005742, 0.03444, 0.08105, 0.1157, 0.1182, 0.3497]",0.08899,breast,1.0506587932295026,breast_MFM223
MFM223,CIDs67161792,"[0.09062, 0.1177, 0.1206, 0.1366, 0.1598, 0.1645, 0.1832, 0.2306]",0.15045,breast,0.8226078079239006,breast_MFM223
MFM223,CIDs67970189,"[0.006556, 0.006998, 0.009307, 0.01243, 0.01278, 0.01745, 0.01936, 0.03645]",0.01517,breast,1.8190144192132696,breast_MFM223
MFM223,CIDs73294313,"[0.1662, 0.2898, 0.3218, 0.6411, 0.6415, 1.039, 9.494]",1.7990599999999999,breast,-0.25504564763370474,breast_MFM223
MFM223,CIDs74767926,"[0.0244, 0.02776, 0.08668, 0.09853, 0.2597, 0.8981]",0.23253000000000001,breast,0.633521008391406,breast_MFM223
NCIH1299,CIDs00001690,"[0.04701, 0.05286, 0.0551, 0.3121]",0.11677,lung,0.9326687197918322,lung_NCIH1299
NCIH1299,CIDs00064780,[0.002223],0.0022199999999999998,lung,2.6536470255493616,lung_NCIH1299
NCIH1299,CIDs00123631,"[0.07279, 1.325]",0.69889,lung,0.15559117354232832,lung_NCIH1299
NCIH1299,CIDs03081361,[2.698],2.698,lung,-0.4310419453358854,lung_NCIH1299
NCIH1299,CIDs11152667,"[0.2748, 0.2859, 0.2885, 0.2911, 0.3019, 0.3034, 0.3038]",0.29277,lung,0.5334734272788216,lung_NCIH1299
NCIH1299,CIDs11327430,"[1.221, 2.523, 2.685, 27.08]",8.37725,lung,-0.923101476168243,lung_NCIH1299
NCIH1299,CIDs11375205,[0.01752],0.017519999999999997,lung,1.7564658981679382,lung_NCIH1299
NCIH1299,CIDs11597571,[1.097],1.097,lung,-0.04020662757471112,lung_NCIH1299
NCIH1299,CIDs11707110,"[0.005999, 0.006882]",0.00644,lung,2.1911141326401884,lung_NCIH1299
NCIH1299,CIDs23725625,[1.992],1.992,lung,-0.29928933408767994,lung_NCIH1299
NCIH1299,CIDs24964624,[0.3128],0.3128,lung,0.5047332556121896,lung_NCIH1299
NCIH1299,CIDs25227436,[2.115],2.115,lung,-0.3253103717110612,lung_NCIH1299
NCIH1299,CIDs25262792,"[0.2233, 0.2768, 0.2921]",0.26406999999999997,lung,0.5782809345541798,lung_NCIH1299
NCIH1299,CIDs42611257,[2.213],2.213,lung,-0.34498141392725795,lung_NCIH1299
NCIH1299,CIDs44449126,[1.175],1.175,lung,-0.07003786660775509,lung_NCIH1299
NCIH1299,CIDs46244453,"[1.1, 1.1, 1.111, 1.112, 1.159, 1.448]",1.17167,lung,-0.06880531018060175,lung_NCIH1299
NCIH1299,CIDs46836568,"[0.149, 0.1552, 0.3364, 0.3459, 0.9506]",0.38742,lung,0.4118179632105169,lung_NCIH1299
NCIH1299,CIDs49846579,"[0.06632, 0.07948, 0.2321, 0.7533, 2.008, 7.368]",1.7512,lung,-0.2433357485598753,lung_NCIH1299
NCIH1299,CIDs56673688,[0.2942],0.2942,lung,0.5313573316084886,lung_NCIH1299
NCIH1299,CIDs58423153,"[0.01341, 0.02339]",0.0184,lung,1.7351821769904636,lung_NCIH1299
NCIH1299,CIDs70685869,"[1.683, 3.832]",2.7575,lung,-0.4405155211122282,lung_NCIH1299
NCIH1437,CIDs00001690,"[0.01288, 0.02906, 0.03038, 0.03247, 0.07232]",0.03542,lung,1.4507514431459445,lung_NCIH1437
NCIH1437,CIDs00064780,[0.0006674],0.00067,lung,3.1739251972991736,lung_NCIH1437
NCIH1437,CIDs00123631,"[0.01527, 0.06397, 0.08398]",0.05441,lung,1.2643212740940954,lung_NCIH1437
NCIH1437,CIDs11152667,"[0.3366, 0.3945, 0.4799, 2.105]",0.8290000000000001,lung,0.08144546944972643,lung_NCIH1437
NCIH1437,CIDs11213558,[1.139],1.139,lung,-0.056523724079100376,lung_NCIH1437
NCIH1437,CIDs11327430,"[0.4863, 0.7511, 1.343, 29.58]",8.0401,lung,-0.9052614503875196,lung_NCIH1437
NCIH1437,CIDs11375205,[0.9825],0.9825,lung,0.007667440952535675,lung_NCIH1437
NCIH1437,CIDs11707110,"[0.001999, 0.002783]",0.0023899999999999998,lung,2.6216020990518625,lung_NCIH1437
NCIH1437,CIDs24964624,[0.4963],0.4963,lung,0.3042557248026766,lung_NCIH1437
NCIH1437,CIDs25227436,[4.353],4.353,lung,-0.6387886671573982,lung_NCIH1437
NCIH1437,CIDs25262792,"[0.264, 0.3549, 0.4841]",0.36767,lung,0.434541804904012,lung_NCIH1437
NCIH1437,CIDs44381568,[0.1665],0.1665,lung,0.7785857621576613,lung_NCIH1437
NCIH1437,CIDs46244453,"[1.119, 1.309, 9.193]",3.8736699999999997,lung,-0.5881226201818819,lung_NCIH1437
NCIH1437,CIDs46836568,"[0.03687, 0.141, 0.3382, 0.6529, 1.104]",0.45458999999999994,lung,0.34238012204832563,lung_NCIH1437
NCIH1437,CIDs49846579,"[0.1269, 0.2273, 0.257, 0.2626, 0.5875, 0.9073]",0.39476999999999995,lung,0.4036558583567542,lung_NCIH1437
NCIH1437,CIDs56673688,[0.608],0.608,lung,0.21609642072726507,lung_NCIH1437
NCIH1437,CIDs58423153,"[0.2991, 0.4455]",0.3723,lung,0.4291069637816077,lung_NCIH1437
NCIH1563,CIDs00001690,"[0.009403, 0.04617, 0.933]",0.32952,lung,0.4821182210516389,lung_NCIH1563
NCIH1563,CIDs00003310,[0.4192],0.4192,lung,0.37757872602432974,lung_NCIH1563
NCIH1563,CIDs00003461,[0.003381],0.0033799999999999998,lung,2.4710832997223453,lung_NCIH1563
NCIH1563,CIDs00064780,[0.0003592],0.00036,lung,3.4436974992327127,lung_NCIH1563
NCIH1563,CIDs00123631,[0.3903],0.3903,lung,0.4086014487187513,lung_NCIH1563
NCIH1563,CIDs11152667,"[0.3002, 4.103]",2.2016,lung,-0.3427384165554173,lung_NCIH1563
NCIH1563,CIDs11213558,[1.643],1.643,lung,-0.2156375634350617,lung_NCIH1563
NCIH1563,CIDs11327430,"[0.01204, 0.01247, 0.01248, 0.01482]",0.01295,lung,1.887730231582729,lung_NCIH1563
NCIH1563,CIDs11375205,[0.04172],0.04172,lung,1.3796557002455068,lung_NCIH1563
NCIH1563,CIDs11707110,"[0.01877, 0.1027]",0.060729999999999985,lung,1.2165967188774367,lung_NCIH1563
NCIH1563,CIDs17755052,"[1.099, 1.195, 3.381, 32.92]",9.64875,lung,-0.9844710539380654,lung_NCIH1563
NCIH1563,CIDs23725625,[0.06848],0.06848,lung,1.1644362483309032,lung_NCIH1563
NCIH1563,CIDs25227436,[0.2002],0.2002,lung,0.6985359268567002,lung_NCIH1563
NCIH1563,CIDs44449126,[1.212],1.212,lung,-0.0835026198302674,lung_NCIH1563
NCIH1563,CIDs46244453,[1.015],1.015,lung,-0.006466042249231681,lung_NCIH1563
NCIH1563,CIDs46836568,"[0.006629, 0.01385, 0.01408, 0.05714]",0.02292,lung,1.6397853867046477,lung_NCIH1563
NCIH1563,CIDs49846579,[0.2889],0.2889,lung,0.539252458155803,lung_NCIH1563
NCIH1563,CIDs58423153,[0.02907],0.02907,lung,1.5365549682295725,lung_NCIH1563
NCIH1703,CIDs00001690,"[0.02161, 0.02301, 0.0239, 0.02428, 0.02472]",0.0235,lung,1.6289321377282635,lung_NCIH1703
NCIH1703,CIDs00001805,[0.6372],0.6372,lung,0.19572423287090607,lung_NCIH1703
NCIH1703,CIDs00002719,[1.059],1.0590000000000002,lung,-0.024895960107485068,lung_NCIH1703
NCIH1703,CIDs00005311,[2.052],2.052,lung,-0.3121773564397787,lung_NCIH1703
NCIH1703,CIDs00064780,[0.0008838],0.00088,lung,3.055517327849832,lung_NCIH1703
NCIH1703,CIDs00123631,"[0.02713, 0.09714, 0.335]",0.15309,lung,0.8150531769481061,lung_NCIH1703
NCIH1703,CIDs03081361,[0.3778],0.3778,lung,0.4227380464141852,lung_NCIH1703
NCIH1703,CIDs06442177,[0.01387],0.013869999999999999,lung,1.8579235389267152,lung_NCIH1703
NCIH1703,CIDs09933475,[0.04264],0.04264,lung,1.3701828039814845,lung_NCIH1703
NCIH1703,CIDs11327430,"[0.9992, 1.556, 3.881, 12.1]",4.63405,lung,-0.6659607153855379,lung_NCIH1703
NCIH1703,CIDs11556711,[0.001395],0.00139,lung,2.8569851997459046,lung_NCIH1703
NCIH1703,CIDs11597571,[2.504],2.504,lung,-0.3986343245383921,lung_NCIH1703
NCIH1703,CIDs11656518,[0.1725],0.1725,lung,0.7632109005907071,lung_NCIH1703
NCIH1703,CIDs11707110,"[0.003737, 0.01572]",0.009729999999999999,lung,2.011887159731648,lung_NCIH1703
NCIH1703,CIDs11955716,[0.135],0.135,lung,0.8696662315049939,lung_NCIH1703
NCIH1703,CIDs16659841,[0.3112],0.3112,lung,0.5069604116823487,lung_NCIH1703
NCIH1703,CIDs16719221,[1.193],1.193,lung,-0.0766404436703419,lung_NCIH1703
NCIH1703,CIDs17754438,[0.234],0.23399999999999999,lung,0.6307841425898572,lung_NCIH1703
NCIH1703,CIDs24964624,[0.1788],0.1788,lung,0.7476324855401012,lung_NCIH1703
